"","EH_ID","experiment","mouse_strain","primary_infection","challenge_infection","infection_history","labels","weight","weight_dpi0","relative_weight","feces_weight","dpi","infection","oocyst_sq1","oocyst_sq2","oocyst_sq3","oocyst_sq4","dilution"
"2238","LM0292","E7",NA,NA,NA,NA,"E57byBTV",20.95,22.15,"94.58239278",1.41,5,"challenge",0,0,0,0,1
"2239","LM0292","E7",NA,NA,NA,NA,"E57byEGK",22.15,22.15,"100",1.24,0,"challenge",0,0,0,0,1
"2240","LM0292","E7",NA,NA,NA,NA,"E57byEHI",21.63,22.15,"97.6523702",2.58,2,"challenge",0,0,0,0,1
"2241","LM0292","E7",NA,NA,NA,NA,"E57byEJO",22.1,22.15,"99.77426637",1.24,6,"challenge",0,0,0,0,1
"2242","LM0292","E7",NA,NA,NA,NA,"E57byBLW",21.89,22.15,"98.8261851",1.26,1,"challenge",0,0,0,0,1
"2243","LM0293","E5","BUSNA_BUSNA","E64",NA,NA,"E57aEUY",15.87,16.94,"93.6835891381346",1.07,4,"primary",0,0,1,0,1
"2244","LM0293","E5","BUSNA_BUSNA","E64",NA,NA,"E57aGNY",16.4,16.94,"96.8122786304604",2.41,6,"primary",170,180,198,162,1
"2245","LM0293","E5","BUSNA_BUSNA","E64",NA,NA,"E57aCPV",16.79,16.94,"99.1145218417946",1.6,8,"primary",5,5,6,5,1
"2246","LM0293","E5","BUSNA_BUSNA","E64",NA,NA,"E57aJRU",16.89,16.94,"99.7048406139315",0,1,"primary",NA,NA,NA,NA,1
"2247","LM0293","E5","BUSNA_BUSNA","E64",NA,NA,"E57aARS",NA,16.94,"#VALUE!",0,10,"primary",NA,NA,NA,NA,1
"2248","LM0293","E5","BUSNA_BUSNA","E64",NA,NA,"E57aXYZ",16.93,16.94,"99.9409681227863",0,7,"primary",32,28,38,15,1
"2249","LM0293","E5","BUSNA_BUSNA","E64",NA,NA,"E57aEMW",16.94,16.94,"100",0.54,0,"primary",0,0,0,0,1
"2250","LM0293","E5","BUSNA_BUSNA","E64",NA,NA,"E57aLPR",15.76,16.94,"93.0342384887839",0.83,5,"primary",3,1,2,3,1
"2251","LM0293","E5","BUSNA_BUSNA","E64",NA,NA,"E57aEQX",NA,16.94,"#VALUE!",1.18,9,"primary",NA,NA,NA,NA,1
"2252","LM0293","E5","BUSNA_BUSNA","E64",NA,NA,"E57aGNW",17.66,16.94,"104.250295159386",0.68,2,"primary",NA,NA,NA,NA,1
"2253","LM0293","E5","BUSNA_BUSNA","E64",NA,NA,"E57aTVW",16.95,16.94,"100.059031877214",1.11,3,"primary",0,0,0,0,2
"2254","LM0293","E5","BUSNA_BUSNA","E64",NA,NA,"E57aBDU",NA,16.94,"#VALUE!",1.06,11,"primary",NA,NA,NA,NA,1
"2255","LM0293","E7",NA,NA,NA,NA,"E57byHVX",20.48,20.74,"98.7463838",1.34,7,"challenge",0,0,0,0,1
"2256","LM0293","E7",NA,NA,NA,NA,"E57byILQ",20.74,20.74,"100",1.38,0,"challenge",0,0,0,0,1
"2257","LM0293","E7",NA,NA,NA,NA,"E57byJNY",19.98,20.74,"96.33558341",1.39,2,"challenge",0,0,0,0,1
"2258","LM0293","E7",NA,NA,NA,NA,"E57byJQU",19.86,20.74,"95.75699132",1.24,8,"challenge",0,0,0,0,1
"2259","LM0293","E7",NA,NA,NA,NA,"E57aE7bAHT",20.74,20.74,"100",1.35,3,"challenge",0,0,0,0,1
"2260","LM0293","E7",NA,NA,NA,NA,"E57aE7bAIZ",19.76,20.74,"95.27483124",1.18,5,"challenge",0,0,0,0,1
"2261","LM0293","E7",NA,NA,NA,NA,"E57aE7bATW",19.85,20.74,"95.7087753134041",1.39,1,"challenge",0,0,0,0,1
"2262","LM0293","E7",NA,NA,NA,NA,"E57aE7bBNW",20.76,20.74,"100.096432",0.81,4,"challenge",0,0,0,0,1
"2263","LM0293","E7",NA,NA,NA,NA,"E57aE7bCFU",20.57,20.74,"99.18032787",1.47,6,"challenge",0,0,0,0,1
"2264","LM0293","E7",NA,NA,NA,NA,"E57aE7bHVX",20.48,20.74,"98.7463838",1.34,7,"challenge",0,0,0,0,1
"2265","LM0293","E7",NA,NA,NA,NA,"E57aE7bILQ",20.74,20.74,"100",1.38,0,"challenge",0,0,0,0,1
"2266","LM0293","E7",NA,NA,NA,NA,"E57aE7bJNY",19.98,20.74,"96.33558341",1.39,2,"challenge",0,0,0,0,1
"2267","LM0293","E7",NA,NA,NA,NA,"E57aE7bJQU",19.86,20.74,"95.75699132",1.24,8,"challenge",0,0,0,0,1
"2268","LM0293","E7",NA,NA,NA,NA,"E57byCFU",20.57,20.74,"99.18032787",1.47,6,"challenge",0,0,0,0,1
"2269","LM0293","E7",NA,NA,NA,NA,"E57byAHT",20.74,20.74,"100",1.35,3,"challenge",0,0,0,0,1
"2270","LM0293","E7",NA,NA,NA,NA,"E57byAIZ",19.76,20.74,"95.27483124",1.18,5,"challenge",0,0,0,0,1
"2271","LM0293","E7",NA,NA,NA,NA,"E57byATW",19.85,20.74,"95.7087753134041",1.39,1,"challenge",0,0,0,0,1
"2272","LM0293","E7",NA,NA,NA,NA,"E57byBNW",20.76,20.74,"100.096432",0.81,4,"challenge",0,0,0,0,1
"2273","LM0294","E5","PWD_PWD","E64",NA,NA,"E57aAFS",12.88,13.66,"94.289897510981",2.29,6,"primary",83,78,80,72,1
"2274","LM0294","E5","PWD_PWD","E64",NA,NA,"E57aCLY",13.63,13.66,"99.7803806734993",0,1,"primary",NA,NA,NA,NA,1
"2275","LM0294","E5","PWD_PWD","E64",NA,NA,"E57aQXZ",13.66,13.66,"100",0,0,"primary",31,31,39,37,1
"2276","LM0294","E5","PWD_PWD","E64",NA,NA,"E57aNVY",NA,13.66,"#VALUE!",0.96,9,"primary",NA,NA,NA,NA,1
"2277","LM0294","E5","PWD_PWD","E64",NA,NA,"E57aLTX",13.09,13.66,"95.8272327964861",0,4,"primary",0,1,0,0,1
"2278","LM0294","E5","PWD_PWD","E64",NA,NA,"E57aEFP",13.51,13.66,"98.9019033674963",1.85,7,"primary",18,27,26,21,1
"2279","LM0294","E5","PWD_PWD","E64",NA,NA,"E57aNQU",NA,13.66,"#VALUE!",0,10,"primary",NA,NA,NA,NA,1
"2280","LM0294","E5","PWD_PWD","E64",NA,NA,"E57aFGX",NA,13.66,"#VALUE!",1.38,11,"primary",NA,NA,NA,NA,1
"2281","LM0294","E5","PWD_PWD","E64",NA,NA,"E57aFMW",12.88,13.66,"94.289897510981",1.96,8,"primary",1,5,3,1,1
"2282","LM0294","E5","PWD_PWD","E64",NA,NA,"E57aCVZ",13.4,13.66,"98.0966325036603",0,3,"primary",0,0,0,0,1
"2283","LM0294","E5","PWD_PWD","E64",NA,NA,"E57aFMR",12.95,13.66,"94.8023426061493",0,5,"primary",15,13,8,17,1
"2284","LM0294","E5","PWD_PWD","E64",NA,NA,"E57aJNQ",13.22,13.66,"96.7789165446559",1.31,2,"primary",NA,NA,NA,NA,1
"2285","LM0294","E7",NA,NA,NA,NA,"E57byFLN",16.67,17.02,"97.94359577",1,8,"challenge",1,4,4,6,1
"2286","LM0294","E7",NA,NA,NA,NA,"E57byHKX",16.72,17.02,"98.2373678",1,6,"challenge",10,9,14,7,1
"2287","LM0294","E7",NA,NA,NA,NA,"E57byKTZ",16.75,17.02,"98.41363102",0.95,5,"challenge",31,37,27,32,1
"2288","LM0294","E7",NA,NA,NA,NA,"E57byLPQ",17.14,17.02,"100.7050529",0.54,4,"challenge",0,0,0,0,1
"2289","LM0294","E7",NA,NA,NA,NA,"E57byNOQ",16.81,17.02,"98.76615746",0.84,3,"challenge",0,0,0,0,1
"2290","LM0294","E7",NA,NA,NA,NA,"E57byPQZ",16.65,17.02,"97.82608696",1.97,7,"challenge",30,33,29,25,1
"2291","LM0294","E7",NA,NA,NA,NA,"E57byRSW",17.06,17.02,"100.2350176",1,1,"challenge",0,0,0,0,1
"2292","LM0294","E7",NA,NA,NA,NA,"E57aE7bCHL",17.02,17.02,"100",0.92,0,"challenge",0,0,0,0,1
"2293","LM0294","E7",NA,NA,NA,NA,"E57aE7bBGP",17.09,17.02,"100.4112808",0.82,2,"challenge",0,0,0,0,1
"2294","LM0294","E7",NA,NA,NA,NA,"E57aE7bFLN",16.67,17.02,"97.94359577",1,8,"challenge",1,4,4,6,1
"2295","LM0294","E7",NA,NA,NA,NA,"E57aE7bHKX",16.72,17.02,"98.2373678",1,6,"challenge",10,9,14,7,1
"2296","LM0294","E7",NA,NA,NA,NA,"E57aE7bKTZ",16.75,17.02,"98.41363102",0.95,5,"challenge",31,37,27,32,1
"2297","LM0294","E7",NA,NA,NA,NA,"E57aE7bLPQ",17.14,17.02,"100.7050529",0.54,4,"challenge",0,0,0,0,1
"2298","LM0294","E7",NA,NA,NA,NA,"E57aE7bNOQ",16.81,17.02,"98.76615746",0.84,3,"challenge",0,0,0,0,1
"2299","LM0294","E7",NA,NA,NA,NA,"E57aE7bPQZ",16.65,17.02,"97.82608696",1.97,7,"challenge",30,33,29,25,1
"2300","LM0294","E7",NA,NA,NA,NA,"E57aE7bRSW",17.06,17.02,"100.2350176",1,1,"challenge",0,0,0,0,1
"2301","LM0294","E7",NA,NA,NA,NA,"E57byCHL",17.02,17.02,"100",0.92,0,"challenge",0,0,0,0,1
"2302","LM0294","E7",NA,NA,NA,NA,"E57byBGP",17.09,17.02,"100.4112808",0.82,2,"challenge",0,0,0,0,1
"2303","LM0295","E5","SCHUNT_PWD","E64",NA,NA,"E57aBIJ",18.01,17.12,"105.198598130841",1.24,2,"primary",NA,NA,NA,NA,1
"2304","LM0295","E5","SCHUNT_PWD","E64",NA,NA,"E57aBJL",17.4,17.12,"101.635514018692",0.43,1,"primary",NA,NA,NA,NA,1
"2305","LM0295","E5","SCHUNT_PWD","E64",NA,NA,"E57aAVW",NA,17.12,"#VALUE!",1.63,9,"primary",NA,NA,NA,NA,1
"2306","LM0295","E5","SCHUNT_PWD","E64",NA,NA,"E57aLWY",17.37,17.12,"101.460280373832",0,7,"primary",2,6,5,9,1
"2307","LM0295","E5","SCHUNT_PWD","E64",NA,NA,"E57aADL",16.79,17.12,"98.072429906542",1.26,6,"primary",97,93,123,104,1
"2308","LM0295","E5","SCHUNT_PWD","E64",NA,NA,"E57aADX",17.12,17.12,"100",0.64,0,"primary",21,27,26,22,2
"2309","LM0295","E5","SCHUNT_PWD","E64",NA,NA,"E57aMOQ",NA,17.12,"#VALUE!",1.77,10,"primary",NA,NA,NA,NA,1
"2310","LM0295","E5","SCHUNT_PWD","E64",NA,NA,"E57aACS",NA,17.12,"#VALUE!",0,11,"primary",NA,NA,NA,NA,1
"2311","LM0295","E5","SCHUNT_PWD","E64",NA,NA,"E57aGSY",17.52,17.12,"102.336448598131",1.65,3,"primary",2,0,1,0,1
"2312","LM0295","E5","SCHUNT_PWD","E64",NA,NA,"E57aDQR",17.18,17.12,"100.35046728972",0,8,"primary",1,0,1,1,1
"2313","LM0295","E5","SCHUNT_PWD","E64",NA,NA,"E57aCNV",16.95,17.12,"99.0070093457944",0.39,5,"primary",27,32,28,25,1
"2314","LM0295","E5","SCHUNT_PWD","E64",NA,NA,"E57aAER",16.54,17.12,"96.6121495327103",1.37,4,"primary",0,1,2,0,1
"2315","LM0295","E7",NA,NA,NA,NA,"E57byFGH",20.4,21.31,"95.72970436",1.43,7,"challenge",6,3,5,3,1
"2316","LM0295","E7",NA,NA,NA,NA,"E57byNUY",20.06,21.31,"94.13420929",3.19,6,"challenge",44,34,38,45,1
"2317","LM0295","E7",NA,NA,NA,NA,"E57aE7bCOW",NA,21.31,NA,1.87,8,"challenge",1,1,0,0,1
"2318","LM0295","E7",NA,NA,NA,NA,"E57aE7bDEK",21.31,21.31,"100",1.14,0,"challenge",0,0,0,0,1
"2319","LM0295","E7",NA,NA,NA,NA,"E57aE7bDMR",20.29,21.31,"95.21351478",1.82,3,"challenge",0,0,0,0,1
"2320","LM0295","E7",NA,NA,NA,NA,"E57aE7bDRT",20.2,21.31,"94.79117785",1.07,4,"challenge",0,0,0,0,1
"2321","LM0295","E7",NA,NA,NA,NA,"E57aE7bFGH",20.4,21.31,"95.72970436",1.43,7,"challenge",6,3,5,3,1
"2322","LM0295","E7",NA,NA,NA,NA,"E57aE7bADF",20.37,21.31,"95.58892539",1.47,1,"challenge",0,0,0,0,1
"2323","LM0295","E7",NA,NA,NA,NA,"E57aE7bANY",20.33,21.31,"95.40122008",2.98,5,"challenge",47,39,42,49,1
"2324","LM0295","E7",NA,NA,NA,NA,"E57aE7bCGI",20.51,21.31,"96.24589395",2.07,2,"challenge",0,0,0,0,1
"2325","LM0295","E7",NA,NA,NA,NA,"E57aE7bNUY",20.06,21.31,"94.13420929",3.19,6,"challenge",44,34,38,45,1
"2326","LM0295","E7",NA,NA,NA,NA,"E57byCGI",20.51,21.31,"96.24589395",2.07,2,"challenge",0,0,0,0,1
"2327","LM0295","E7",NA,NA,NA,NA,"E57byCOW",NA,21.31,NA,1.87,8,"challenge",1,1,0,0,1
"2328","LM0295","E7",NA,NA,NA,NA,"E57byDEK",21.31,21.31,"100",1.14,0,"challenge",0,0,0,0,1
"2329","LM0295","E7",NA,NA,NA,NA,"E57byDMR",20.29,21.31,"95.21351478",1.82,3,"challenge",0,0,0,0,1
"2330","LM0295","E7",NA,NA,NA,NA,"E57byDRT",20.2,21.31,"94.79117785",1.07,4,"challenge",0,0,0,0,1
"2331","LM0295","E7",NA,NA,NA,NA,"E57byADF",20.37,21.31,"95.58892539",1.47,1,"challenge",0,0,0,0,1
"2332","LM0295","E7",NA,NA,NA,NA,"E57byANY",20.33,21.31,"95.40122008",2.98,5,"challenge",47,39,42,49,1
"2333","LM0368","E10","SCHUNT_SCHUNT","E64","E64","E64:E64","E10bBWZ",19.67,20.55,"95.7177615571776",1.37,8,"challenge",0,0,0,0,1
"2334","LM0368","E10","SCHUNT_SCHUNT","E64","E64","E64:E64","E10aJXJ",20.54,21.51,"95.4904695490469",1.13,10,"primary",0,0,0,0,1
"2335","LM0368","E10","SCHUNT_SCHUNT","E64","E64","E64:E64","E10bZGP",19.05,20.55,"92.7007299270073",1.19,5,"challenge",30,39,34,29,1
"2336","LM0368","E10","SCHUNT_SCHUNT","E64","E64","E64:E64","E10aDFW",19.34,21.51,"89.9116689911669",0.77,6,"primary",160,143,141,105,1
"2337","LM0368","E10","SCHUNT_SCHUNT","E64","E64","E64:E64","E10bYFC",19.66,20.55,"95.669099756691",1.37,7,"challenge",0,0,0,0,1
"2338","LM0368","E10","SCHUNT_SCHUNT","E64","E64","E64:E64","E10aSLC",20.23,21.51,"94.0492794049279",0.87,1,"primary",0,0,0,0,1
"2339","LM0368","E10","SCHUNT_SCHUNT","E64","E64","E64:E64","E10aOZK",19.59,21.51,"91.0739191073919",1.21,4,"primary",0,0,0,0,1
"2340","LM0368","E10","SCHUNT_SCHUNT","E64","E64","E64:E64","E10bKVT",20.26,20.55,"98.5888077858881",1.88,2,"challenge",0,0,0,0,1
"2341","LM0368","E10","SCHUNT_SCHUNT","E64","E64","E64:E64","E10aPMN",20.57,21.51,"95.629939562994",1.22,9,"primary",0,0,0,0,1
"2342","LM0368","E10","SCHUNT_SCHUNT","E64","E64","E64:E64","E10aZGP",18.37,21.51,"85.4021385402139",0.59,5,"primary",10,10,15,23,1
"2343","LM0368","E10","SCHUNT_SCHUNT","E64","E64","E64:E64","E10bYQD",19.93,20.55,"96.9829683698297",2.03,3,"challenge",0,0,0,0,1
"2344","LM0368","E10","SCHUNT_SCHUNT","E64","E64","E64:E64","E10aKVT",20.99,21.51,"97.582519758252",1.17,2,"primary",0,0,0,0,1
"2345","LM0368","E10","SCHUNT_SCHUNT","E64","E64","E64:E64","E10bOZK",19.92,20.55,"96.9343065693431",1.17,4,"challenge",0,0,0,0,1
"2346","LM0368","E10","SCHUNT_SCHUNT","E64","E64","E64:E64","E10bSLC",20.55,20.55,"100",0.93,1,"challenge",0,0,0,0,1
"2347","LM0368","E10","SCHUNT_SCHUNT","E64","E64","E64:E64","E10aYFC",19.89,21.51,"92.4686192468619",0.94,7,"primary",14,11,23,8,1
"2348","LM0368","E10","SCHUNT_SCHUNT","E64","E64","E64:E64","E10aBWZ",20.39,21.51,"94.793119479312",1.24,8,"primary",0,1,0,0,1
"2349","LM0368","E10","SCHUNT_SCHUNT","E64","E64","E64:E64","E10aJRO",21.51,21.51,"100",NA,0,"primary",NA,NA,NA,NA,NA
"2350","LM0368","E10","SCHUNT_SCHUNT","E64","E64","E64:E64","E10bDFW",19.18,20.55,"93.3333333333333",1.25,6,"challenge",1,4,3,1,1
"2351","LM0368","E10","SCHUNT_SCHUNT","E64","E64","E64:E64","E10aYQD",20.86,21.51,"96.978149697815",1.29,3,"primary",0,0,0,0,1
"2352","LM0368","E10","SCHUNT_SCHUNT","E64","E64","E64:E64","E10aYOK",20.99,21.51,"97.582519758252",1.65,11,"primary",0,0,0,0,1
"2353","LM0369","E10","SCHUNT_SCHUNT","E64","E64","E64:E64","E10aSZL",18.56,19.22,"96.5660770031218",2.13,1,"primary",0,0,0,0,1
"2354","LM0369","E10","SCHUNT_SCHUNT","E64","E64","E64:E64","E10aKSO",17.85,19.22,"92.8720083246618",1.63,5,"primary",4,4,5,4,1
"2355","LM0369","E10","SCHUNT_SCHUNT","E64","E64","E64:E64","E10aZXG",18.06,19.22,"93.9646201873049",2.3,3,"primary",0,0,0,0,1
"2356","LM0369","E10","SCHUNT_SCHUNT","E64","E64","E64:E64","E10aQJO",18.73,19.22,"97.4505723204995",1.56,2,"primary",0,0,0,0,1
"2357","LM0369","E10","SCHUNT_SCHUNT","E64","E64","E64:E64","E10bZXG",18.95,19.86,"95.4179254783484",2.43,3,"challenge",0,0,0,0,1
"2358","LM0369","E10","SCHUNT_SCHUNT","E64","E64","E64:E64","E10bVLS",18.23,19.86,"91.7925478348439",2.47,7,"challenge",0,0,0,0,1
"2359","LM0369","E10","SCHUNT_SCHUNT","E64","E64","E64:E64","E10bQBG",18.14,19.86,"91.3393756294058",1.13,8,"challenge",0,0,0,0,1
"2360","LM0369","E10","SCHUNT_SCHUNT","E64","E64","E64:E64","E10aBAM",16.67,19.22,"86.732570239334",1.22,6,"primary",18,21,18,16,1
"2361","LM0369","E10","SCHUNT_SCHUNT","E64","E64","E64:E64","E10aQBG",17.82,19.22,"92.7159209157128",1.74,8,"primary",0,0,2,0,1
"2362","LM0369","E10","SCHUNT_SCHUNT","E64","E64","E64:E64","E10bBAM",18.5,19.86,"93.1520644511581",1.9,6,"challenge",6,3,4,6,1
"2363","LM0369","E10","SCHUNT_SCHUNT","E64","E64","E64:E64","E10aVLS",17.68,19.22,"91.9875130072841",1.88,7,"primary",19,18,18,32,1
"2364","LM0369","E10","SCHUNT_SCHUNT","E64","E64","E64:E64","E10aNKZ",17.19,19.22,"89.4380853277836",1.41,11,"primary",0,0,0,1,1
"2365","LM0369","E10","SCHUNT_SCHUNT","E64","E64","E64:E64","E10aEDH",18.49,19.22,"96.2018730489074",1.82,4,"primary",0,0,0,0,1
"2366","LM0369","E10","SCHUNT_SCHUNT","E64","E64","E64:E64","E10aDQH",17.54,19.22,"91.2591050988554",2.2,10,"primary",0,0,0,0,1
"2367","LM0369","E10","SCHUNT_SCHUNT","E64","E64","E64:E64","E10bQJO",19.21,19.86,"96.7270896273918",1.24,2,"challenge",0,0,0,0,1
"2368","LM0369","E10","SCHUNT_SCHUNT","E64","E64","E64:E64","E10bEDH",18.34,19.86,"92.3464249748238",1.36,4,"challenge",0,0,0,0,1
"2369","LM0369","E10","SCHUNT_SCHUNT","E64","E64","E64:E64","E10bSZL",19.86,19.86,"100",2.18,1,"challenge",0,0,0,0,1
"2370","LM0369","E10","SCHUNT_SCHUNT","E64","E64","E64:E64","E10aXZT",19.22,19.22,"100",NA,0,"primary",NA,NA,NA,NA,NA
"2371","LM0369","E10","SCHUNT_SCHUNT","E64","E64","E64:E64","E10bKSO",18.85,19.86,"94.9144008056395",1.89,5,"challenge",21,24,28,28,1
"2372","LM0369","E10","SCHUNT_SCHUNT","E64","E64","E64:E64","E10aYKG",17.37,19.22,"90.3746097814776",1.93,9,"primary",0,0,0,0,1
"2373","LM0370","E10","PWD_PWD","E64","E64","E64:E64","E10aGSN",16.11,16.25,"99.1384615384615",1.24,6,"primary",427,281,419,386,1
"2374","LM0370","E10","PWD_PWD","E64","E64","E64:E64","E10aAYM",17.38,16.25,"106.953846153846",1.22,11,"primary",0,0,0,0,1
"2375","LM0370","E10","PWD_PWD","E64","E64","E64:E64","E10bGSN",17.49,18.21,"96.0461285008237",1.14,6,"challenge",75,80,83,56,1
"2376","LM0370","E10","PWD_PWD","E64","E64","E64:E64","E10aCNW",15.17,16.25,"93.3538461538462",1.27,5,"primary",199,186,188,179,1
"2377","LM0370","E10","PWD_PWD","E64","E64","E64:E64","E10aZAD",16.62,16.25,"102.276923076923",1.09,3,"primary",0,0,0,0,1
"2378","LM0370","E10","PWD_PWD","E64","E64","E64:E64","E10aRMO",16.71,16.25,"102.830769230769",1.7,7,"primary",75,84,72,79,1
"2379","LM0370","E10","PWD_PWD","E64","E64","E64:E64","E10aVIV",17.26,16.25,"106.215384615385",1.49,8,"primary",17,13,13,14,1
"2380","LM0370","E10","PWD_PWD","E64","E64","E64:E64","E10aXTF",16.49,16.25,"101.476923076923",1,1,"primary",0,0,0,0,1
"2381","LM0370","E10","PWD_PWD","E64","E64","E64:E64","E10bCNW",16.39,18.21,"90.0054914881933",1.47,5,"challenge",96,96,59,97,1
"2382","LM0370","E10","PWD_PWD","E64","E64","E64:E64","E10aBRU",17.78,16.25,"109.415384615385",1.01,10,"primary",0,1,0,0,1
"2383","LM0370","E10","PWD_PWD","E64","E64","E64:E64","E10bZAD",17.74,18.21,"97.4190005491488",1.61,3,"challenge",0,0,0,0,1
"2384","LM0370","E10","PWD_PWD","E64","E64","E64:E64","E10bAEM",17.08,18.21,"93.7946183415706",1.51,4,"challenge",0,0,0,0,1
"2385","LM0370","E10","PWD_PWD","E64","E64","E64:E64","E10bRMO",17.65,18.21,"96.9247666117518",1.65,7,"challenge",23,17,20,25,1
"2386","LM0370","E10","PWD_PWD","E64","E64","E64:E64","E10aWJG",16.25,16.25,"100",NA,0,"primary",NA,NA,NA,NA,NA
"2387","LM0370","E10","PWD_PWD","E64","E64","E64:E64","E10bVIV",18.05,18.21,"99.1213618890719",1.18,8,"challenge",2,1,1,2,1
"2388","LM0370","E10","PWD_PWD","E64","E64","E64:E64","E10aAEM",15.6,16.25,"96",1.29,4,"primary",20,16,15,7,1
"2389","LM0370","E10","PWD_PWD","E64","E64","E64:E64","E10aWQA",17.93,16.25,"110.338461538462",1.44,9,"primary",3,3,1,3,1
"2390","LM0370","E10","PWD_PWD","E64","E64","E64:E64","E10bXTF",18.21,18.21,"100",1.43,1,"challenge",0,0,0,0,1
"2391","LM0370","E10","PWD_PWD","E64","E64","E64:E64","E10bNJY",18.22,18.21,"100.054914881933",1.52,2,"challenge",0,0,0,0,1
"2392","LM0370","E10","PWD_PWD","E64","E64","E64:E64","E10aNJY",16.47,16.25,"101.353846153846",0.98,2,"primary",0,0,0,0,1
"2393","LM0371","E10","PWD_PWD","E64","E64","E64:E64","E10aWGZ",NA,16.15,NA,NA,11,"primary",NA,NA,NA,NA,1
"2394","LM0371","E10","PWD_PWD","E64","E64","E64:E64","E10aKBG",12.62,16.15,"78.1424148606811",0.2,5,"primary",55,40,49,60,1
"2395","LM0371","E10","PWD_PWD","E64","E64","E64:E64","E10aNMG",NA,16.15,NA,NA,7,"primary",NA,NA,NA,NA,1
"2396","LM0371","E10","PWD_PWD","E64","E64","E64:E64","E10aRIP",16.15,16.15,"100",NA,0,"primary",NA,NA,NA,NA,NA
"2397","LM0371","E10","PWD_PWD","E64","E64","E64:E64","E10aYFE.1",NA,16.15,NA,NA,10,"primary",NA,NA,NA,NA,1
"2398","LM0371","E10","PWD_PWD","E64","E64","E64:E64","E10aOOZ",15.89,16.15,"98.390092879257",0.94,1,"primary",0,0,0,0,1
"2399","LM0371","E10","PWD_PWD","E64","E64","E64:E64","E10aBRN",NA,16.15,NA,NA,6,"primary",NA,NA,NA,NA,1
"2400","LM0371","E10","PWD_PWD","E64","E64","E64:E64","E10aTIK",15.31,16.15,"94.7987616099071",1.38,3,"primary",0,0,0,0,1
"2401","LM0371","E10","PWD_PWD","E64","E64","E64:E64","E10aOTB",NA,16.15,NA,NA,9,"primary",NA,NA,NA,NA,1
"2402","LM0371","E10","PWD_PWD","E64","E64","E64:E64","E10aQWZ",14.9,16.15,"92.2600619195046",1.2,2,"primary",0,0,0,0,1
"2403","LM0371","E10","PWD_PWD","E64","E64","E64:E64","E10aGNT",13.89,16.15,"86.0061919504644",1.2,4,"primary",16,18,17,23,1
"2404","LM0371","E10","PWD_PWD","E64","E64","E64:E64","E10aJIT",NA,16.15,NA,NA,8,"primary",NA,NA,NA,NA,1
"2405","LM0372","E10","SCHUNT_SCHUNT","E64","E88","E64:E88","E10aCBO",20.42,22.87,"89.2872759073022",1.04,6,"primary",93,49,43,53,1
"2406","LM0372","E10","SCHUNT_SCHUNT","E64","E88","E64:E88","E10bZIH",23.62,24.73,"95.5115244642135",0.69,2,"challenge",0,0,0,0,1
"2407","LM0372","E10","SCHUNT_SCHUNT","E64","E88","E64:E88","E10aTFM",20.99,22.87,"91.7796239615216",1.58,11,"primary",0,0,0,0,1
"2408","LM0372","E10","SCHUNT_SCHUNT","E64","E88","E64:E88","E10aAAX",21.18,22.87,"92.6104066462615",1.42,10,"primary",0,0,0,0,1
"2409","LM0372","E10","SCHUNT_SCHUNT","E64","E88","E64:E88","E10aFZA",19.75,22.87,"86.3576738084827",1.17,5,"primary",82,59,55,59,1
"2410","LM0372","E10","SCHUNT_SCHUNT","E64","E88","E64:E88","E10aUZM",22.88,22.87,"100.04372540446",1.27,1,"primary",0,0,0,0,1
"2411","LM0372","E10","SCHUNT_SCHUNT","E64","E88","E64:E88","E10aFRH",22.87,22.87,"100",NA,0,"primary",NA,NA,NA,NA,NA
"2412","LM0372","E10","SCHUNT_SCHUNT","E64","E88","E64:E88","E10aAHH",20.55,22.87,"89.855706165282",1.53,8,"primary",0,0,0,3,1
"2413","LM0372","E10","SCHUNT_SCHUNT","E64","E88","E64:E88","E10bBKA",23.13,24.73,"93.5301253538213",0.9,4,"challenge",0,0,0,0,1
"2414","LM0372","E10","SCHUNT_SCHUNT","E64","E88","E64:E88","E10bUZM",24.73,24.73,"100",1.04,1,"challenge",0,0,0,0,1
"2415","LM0372","E10","SCHUNT_SCHUNT","E64","E88","E64:E88","E10aCGR",21.28,22.87,"93.0476606908614",1.54,9,"primary",0,0,0,0,1
"2416","LM0372","E10","SCHUNT_SCHUNT","E64","E88","E64:E88","E10bFZA",22.27,24.73,"90.0525677315002",1.13,5,"challenge",44,31,43,54,1
"2417","LM0372","E10","SCHUNT_SCHUNT","E64","E88","E64:E88","E10aWMB",20.89,22.87,"91.3423699169217",1.42,7,"primary",9,7,18,12,1
"2418","LM0372","E10","SCHUNT_SCHUNT","E64","E88","E64:E88","E10bAHH",21.3,24.73,"86.1302062272543",0.8,8,"challenge",35,55,50,35,1
"2419","LM0372","E10","SCHUNT_SCHUNT","E64","E88","E64:E88","E10aBKA",20.32,22.87,"88.8500218627022",1.21,4,"primary",3,1,3,3,1
"2420","LM0372","E10","SCHUNT_SCHUNT","E64","E88","E64:E88","E10bWMB",21.54,24.73,"87.1006874241812",1.09,7,"challenge",0,1,1,1,1
"2421","LM0372","E10","SCHUNT_SCHUNT","E64","E88","E64:E88","E10aZIH",23.07,22.87,"100.8745080892",1.42,2,"primary",0,0,0,0,1
